x	LabelValueMeaning	Referentiel	url	TypeConceptualDomain	FormatConceptualDomain	IdDataElementConcept	ConceptualDomain	ObjectClass	ObjectProperty	DataElementConcept
ICD3:9194/3	High grade surface osteosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9195/3	Intracortical osteosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9200/0	Osteoblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9200/1	Aggressive osteoblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9210/0	Osteochondroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9210/1	Osteochondromatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9220/0	Chondroma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9220/1	Chondromatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9220/3	Chondrosarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9221/0	Juxtacortical chondroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9221/3	Juxtacortical chondrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9230/0	Chondroblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9230/3	Chondroblastoma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9231/3	Myxoid chondrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9240/3	Mesenchymal chondrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9241/0	Chondromyxoid fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9242/3	Clear cell chondrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9243/3	Dedifferentiated chondrosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9250/1	Giant cell tumor of bone, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9250/3	Giant cell tumor of bone, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9251/1	Giant cell tumor of soft parts, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9251/3	Malignant giant cell tumor of soft parts	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9252/0	Tenosynovial giant cell tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9252/3	Malignant tenosynovial giant cell tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9260/3	Ewing sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9261/3	Adamantinoma of long bones	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9262/0	Ossifying fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9270/0	Odontogenic tumor, benign	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9270/1	Odontogenic tumor, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9270/3	Odontogenic tumor, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9271/0	Ameloblastic fibrodentinoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9272/0	Cementoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9273/0	Cementoblastoma, benign	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9274/0	Cementifying fibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9275/0	Gigantiform cementoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9280/0	Odontoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9281/0	Compound odontoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9282/0	Complex odontoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9290/0	Ameloblastic fibro-odontoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9290/3	Ameloblastic odontosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9392/3	Ependymoma, anaplastic	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9393/3	Papillary ependymoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9394/1	Myxopapillary ependymoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9400/3	Astrocytoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9401/3	Astrocytoma, anaplastic	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9410/3	Protoplasmic astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9411/3	Gemistocytic astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9412/1	Desmoplastic infantile astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9413/0	Dysembryoplastic neuroepithelial tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9420/3	Fibrillary astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9421/1	Pilocytic astrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9423/3	Polar spongioblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9424/3	Pleomorphic xanthoastrocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9430/3	Astroblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9440/3	Glioblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9441/3	Giant cell glioblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9442/1	Gliofibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9442/3	Gliosarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9444/1	Chordoid glioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9450/3	Oligodendroglioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9451/3	Oligodendroglioma, anaplastic	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9460/3	Oligodendroblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9470/3	Medulloblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9471/3	Desmoplastic nodular medulloblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9472/3	Medullomyoblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9473/3	Primitive neuroectodermal tumor, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9474/3	Large cell medulloblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9480/3	Cerebellar sarcoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9490/0	Ganglioneuroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9490/3	Ganglioneuroblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9491/0	Ganglioneuromatosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9492/0	Gangliocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9493/0	Dysplastic gangliocytoma of cerebellum (Lhermitte-Duclos)	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9500/3	Neuroblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9501/0	Medulloepithelioma, benign	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9501/3	Medulloepithelioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9502/0	Teratoid medulloepithelioma, benign	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9502/3	Teratoid medulloepithelioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9503/3	Neuroepithelioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9504/3	Spongioneuroblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9505/1	Ganglioglioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9505/3	Ganglioglioma, anaplastic	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9506/1	Central neurocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9507/0	Pacinian tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9508/3	Atypical teratoid/rhabdoid tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9510/0	Retinocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9510/3	Retinoblastoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9511/3	Retinoblastoma, differentiated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9512/3	Retinoblastoma, undifferentiated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9513/3	Retinoblastoma, diffuse	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9514/1	Retinoblastoma, spontaneously regressed	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9520/3	Olfactory neurogenic tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9521/3	Olfactory neurocytoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9522/3	Olfactory neuroblastoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9523/3	Olfactory neuroepithelioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9530/0	Meningioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9530/1	Meningiomatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9530/3	Meningioma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9531/0	Meningothelial meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9532/0	Fibrous meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9533/0	Psammomatous meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9534/0	Angiomatous meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9535/0	Hemangioblastic meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9537/0	Transitional meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9538/1	Clear cell meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9538/3	Papillary meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9539/1	Atypical meningioma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9539/3	Meningeal sarcomatosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9540/0	Neurofibroma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9540/1	Neurofibromatosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9540/3	Malignant peripheral nerve sheath tumor	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9541/0	Melanotic neurofibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9550/0	Plexiform neurofibroma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9560/0	Neurilemoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9560/1	Neurinomatosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9560/3	Neurilemoma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9561/3	Malignant peripheral nerve sheath tumor with rhabdomyoblastic differentiation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9562/0	Neurothekeoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9570/0	Neuroma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9571/0	Perineurioma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9571/3	Perineurioma, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9580/0	Granular cell tumor, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9580/3	Granular cell tumor, malignant	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9581/3	Alveolar soft part sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9582/0	Granular cell tumor of the sellar region	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9590/3	Malignant lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9591/3	Malignant lymphoma, non-Hodgkin, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9596/3	Composite Hodgkin and non-Hodgkin lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9650/3	Hodgkin lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9651/3	Hodgkin lymphoma, lymphocyte-rich	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9652/3	Hodgkin lymphoma, mixed cellularity, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9653/3	Hodgkin lymphoma, lymphocyte depletion, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9654/3	Hodgkin lymphoma, lymphocyte depletion, diffuse fibrosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9655/3	Hodgkin lymphoma, lymphocyte depletion, reticular	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9659/3	Hodgkin lymphoma, nodular lymphocyte predominance	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9661/3	Hodgkin granuloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9662/3	Hodgkin sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9663/3	Hodgkin lymphoma, nodular sclerosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9664/3	Hodgkin lymphoma, nodular sclerosis, cellular phase	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9665/3	Hodgkin lymphoma, nodular sclerosis,  grade 1	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9667/3	Hodgkin lymphoma, nodular sclerosis,  grade 2	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9670/3	Malignant lymphoma, small B lymphocytic, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9671/3	Malignant lymphoma, lymphoplasmacytic	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9673/3	Mantle cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9675/3	Malignant lymphoma, mixed small and large cell, diffuse	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9678/3	Primary effusion lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9679/3	Mediastinal large B-cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9680/3	Malignant lymphoma, large B-cell, diffuse, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9684/3	Malignant lymphoma, large B-cell, diffuse, immunoblastic, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9687/3	Burkitt lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9689/3	Splenic marginal zone B-cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9690/3	Follicular lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9691/3	Follicular lymphoma, grade 2	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9695/3	Follicular lymphoma, grade 1	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9698/3	Follicular lymphoma, grade 3	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9699/3	Marginal zone B-cell lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9700/3	Mycosis fungoides	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9701/3	Sezary syndrome	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9702/3	Mature T-cell lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9705/3	Angioimmunoblastic T-cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9708/3	Subcutaneous panniculitis-like T-cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9709/3	Cutaneous T-cell lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9714/3	Anaplastic large cell lymphoma, T cell and Null cell type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9716/3	Hepatosplenic  (gamma-delta) cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9717/3	Intestinal T-cell lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9718/3	Primary cutaneous CD30+ T-cell lymphoproliferative disorder	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9719/3	NK/T-cell lymphoma, nasal and nasal-type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9727/3	Precursor cell lymphoblastic lymphoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9728/3	Precursor B-cell lymphoblastic lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9729/3	Precursor T-cell lymphoblastic lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9731/3	Plasmacytoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9732/3	Multiple myeloma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9733/3	Plasma cell leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9734/3	Plasmacytoma, extramedullary (not occurring in bone)	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9740/1	Mastocytoma, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9740/3	Mast cell sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9741/3	Malignant mastocytosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9742/3	Mast cell leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9750/3	Malignant histiocytosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9751/1	Langerhans cell histiocytosis, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9752/1	Langerhans cell histiocytosis, unifocal	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9753/1	Langerhans cell histiocytosis, multifocal	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9754/3	Langerhans cell histiocytosis, disseminated	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9755/3	Histiocytic sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9756/3	Langerhans cell sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9757/3	Interdigitating dendritic cell sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9758/3	Follicular dendritic cell sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9760/3	Immunoproliferative disease, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9761/3	Waldenstrom macroglobulinemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9762/3	Heavy chain disease, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9764/3	Immunoproliferative small intestinal  disease	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9765/1	Monoclonal gammopathy of undetermined significance	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9766/1	Angiocentric immunoproliferative lesion	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9767/1	Angioimmunoblastic lymphadenopathy (AIC)	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9768/1	T-gamma lymphoproliferative disease	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9769/1	Immunoglobulin deposition disease	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9800/3	Leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9801/3	Acute leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9805/3	Acute biphenotypic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9820/3	Lymphoid leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9823/3	B-cell chronic lymphocytic leukemia/small lymphocytic lymphoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9826/3	Burkitt cell leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9827/3	Adult T-cell leukemia/lymphoma (HTLV-1 positive)	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9831/1	T-cell large granular lymphocytic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9832/3	Prolymphocytic leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9833/3	Prolymphocytic leukemia, B-cell type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9834/3	Prolymphocytic leukemia, T-cell type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9835/3	Precursor cell lymphoblastic leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9836/3	Precursor B-cell lymphoblastic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9837/3	Precursor T-cell lymphoblastic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9840/3	Acute myeloid leukemia, M6 type	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9860/3	Myeloid leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9861/3	Acute myeloid leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9863/3	Chronic myeloid leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9866/3	Acute promyelocytic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9867/3	Acute myelomonocytic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9870/3	Acute basophilic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9871/3	Acute myeloid leukemia with abnormal marrow eosinophils	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9872/3	Acute myeloid leukemia, minimal differentiation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9873/3	Acute myeloid leukemia without maturation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9874/3	Acute myeloid leukemia with maturation	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9875/3	Chronic myelogenous leukemia, BCR/ABL  positive	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9876/3	Atypical chronic myeloid leukemia, BCR/ABL negative	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9891/3	Acute monocytic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9895/3	Acute myeloid leukemia with multilineage dysplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9896/3	Acute myeloid leukemia, t(8	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9897/3	Acute myeloid leukemia, 11q23 abnormalities	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9910/3	Acute megakaryoblastic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9920/3	Therapy-related acute myeloid leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9930/3	Myeloid sarcoma	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9931/3	Acute panmyelosis with myelofibrosis	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9940/3	Hairy cell leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9945/3	Chronic myelomonocytic leukemia, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9946/3	Juvenile myelomonocytic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9948/3	Aggressive NK-cell leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9950/3	Polycythemia vera	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9960/3	Chronic myeloproliferative disease, NOS	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9961/3	Myelosclerosis with myeloid metaplasia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9962/3	Essential thrombocythemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9963/3	Chronic neutrophilic leukemia	ICD3		Enumerated	String		ICD3:morphology			
ICD3:9964/3	Hypereosinophilic syndrome	ICD3		Enumerated	String		ICD3:morphology			
